"case_id","ticket_id","datetime","language","question","admin_answer","category","source_type","source_id","status"
"call_center_138","138","2026-06-03 12:38:17","ru","Личное сообщение Telegram ID: 6a1fbfb91239588e7662f53e 📤 Elektron hisob-faktura / hujjatlarni yuborish O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 204132555 ID: 6a1fbfb91239588e7662f53e","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 138 Operator tez orada ulanadi. Текшириб коринг фаутура узга дакументлариз тушди","call_center","call_center","138","raw"
"call_center_137","137","2026-06-03 12:31:33","ru","Личное сообщение Telegram 🔗 API / Integratsiya 🔗 API / Integratsiya O'zbekcha 📨 Murojat yaratish 🔗 API / Integratsiya 312483840 Assalomu aleykum 6a1ec3dc88e20d40f2c03fae shu fakturani ko'rintirib beringlar INN 312483840 🔗 API / Integratsiya 🔗 API / Integratsiya 🔗 API / Integratsiya","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 137 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг Assalomu alaykum tekshirib ko'ring","call_center","call_center","137","raw"
"call_center_136","136","2026-06-03 12:02:11","ru","Личное сообщение Telegram ❌ Tizim xatosi ❌ Tizim xatosi O'zbekcha 📨 Murojat yaratish ❌ Tizim xatosi 305776479 ID: 69fd64bf69287db4901a88a1 SHU FAKTURALARNI KORINTIRIB BERING korinmadi ?? korindi raxmat","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 136 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг https://app.faktura.uz/ru/document/details/7c748a997aaf4ae4b4c9d4a677821bea Маши линк блан кириб корингчи Сог болинг","call_center","call_center","136","raw"
"call_center_135","135","2026-06-03 12:01:42","ru","Личное сообщение Telegram - O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish B /start /start /start 306885492 Мижоз соликка чикиб хал килиб берсин Mijozda muammo bor, Soliqqa borib xal qilish kerak Forwarded from 49 Shunaqa muommo bulgan edi bizda Forwarded from Faktura Support Bu muammo agar biz tarafdan bo'lganida biz yordam berar edik lekin xatolik soliq tarafdan shu sabab yordam berolmimiz! Shu hujjatni boshqa operator yokida soliqning ozidan yuborilganda ham shu xatolik chiqadi Forwarded from 49 Forwarded from 49 Mijoz soliqqa borib yattsin butunlayga tuxtatdi xamma ishni xal qilib keldi lekin faktura utmayabti Forwarded from 49 Soliqqa borse bizda hamma ish bitdi faktura.uz bilan gaplashinglar dedi","Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 135 Operator tez orada ulanadi. assalomu aleykum biz tarafdan muammo yoq bu PINFL boyicha soliqni ozini saytidan yaratib jonatib korin ketadimi yoqmi ketsa biz soliqa chiqamiz murojat blan ketmasa soliq hali togilamagan","call_center","call_center","135","raw"
"call_center_132","132","2026-06-03 10:55:41","ru","Личное сообщение Telegram 📤 Elektron hisob-faktura / hujjatlarni yuborish Assalomu alaykum O'zbekcha 📨 Murojat yaratish 🔐 Tizimga kirishda muammo 306770842 1 c dan faktura uzga fakturalarni otqazib bolmaypti","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) ❌ Tavsif juda qisqa. Iltimos, muammoni batafsilroq tasvirlab bering. Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 132 Operator tez orada ulanadi. assalomu aleykum boshidan urinib korin","call_center","call_center","132","raw"
"call_center_129","129","2026-06-03 10:23:05","ru","Личное сообщение Telegram 🔐 Tizimga kirishda muammo 🔐 Tizimga kirishda muammo O'zbekcha 📨 Murojat yaratish 🔐 Tizimga kirishda muammo 312499504 1c orqali bog'lana olmayapmiz faktura uzga qachon ulanadi alo","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 129 Operator tez orada ulanadi. Ассалому алайум Йана бир марта харакат килиб коринг","call_center","call_center","129","raw"
"call_center_128","128","2026-06-03 09:57:46","ru","Личное сообщение Telegram 312489089 312489089 O'zbekcha 📨 Murojat yaratish ❓ Boshqa 312489089 6a1d4143e36b7143e028673b Шу роуминг ИД сидаги фактура Фактура узда куринмаяпти. Куринтириб беринг","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 128 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг","call_center","call_center","128","raw"
"call_center_123","123","2026-06-02 15:31:25","ru","Личное сообщение Telegram Канал открыт повторно нет спасибо","Вы зашли в профиль. У вас больше нет вопросов?","call_center","call_center","123","raw"
"call_center_121","121","2026-06-02 14:58:11","ru","Личное сообщение Telegram ❌ Tizim xatosi ❌ Tizim xatosi O'zbekcha 📨 Murojat yaratish ❌ Tizim xatosi INN: 312489254 ID: 69fabeb5fd7e09d6de31aa2e 69fa30f3b8613850ab324f5d 69f9ed49b2e040a154f23665 SHU FAKTURALARNI KORINTIRIB BERING 312489254 ID: 69fabeb5fd7e09d6de31aa2e 69fa30f3b8613850ab324f5d 69f9ed49b2e040a154f23665 SHU FAKTURALARNI KORINTIRIB BERING","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 121 Operator tez orada ulanadi. Assalomu alaykum https://app.faktura.uz/ru/document/details/3024b3c439234a91ae0d8706fe48dc81 https://app.faktura.uz/ru/document/details/e3981bea8673434489f3d810c7cfac23 https://app.faktura.uz/ru/document/details/7aeb275b73b44d1e85c830614a2271fe","call_center","call_center","121","raw"
"call_center_119","119","2026-06-02 12:56:18","ru","Личное сообщение Telegram /start O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 203463294 FAktura ham ttn ham ketmayapti Bio Sut anchadan beri shunaqa aylanib turipti 1 dan oshmasdan 1 875 174 707 endi ketvotti nimadan bo`gan ttn da bitta muammosi bor mxik kodi tog`rimas chiquradi","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) ❌ Tavsif juda qisqa. Iltimos, muammoni batafsilroq tasvirlab bering. Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 119 Operator tez orada ulanadi. Ассалому алайкум Нма ашибка бервоти Anydesk Беролисизми Сог болинг","call_center","call_center","119","raw"
"call_center_118","118","2026-06-02 12:40:06","ru","Личное сообщение Telegram 📨 Создать заявку 🔐 Проблема со входом 🔗 API / интеграция /start /start 🔐 Проблема со входом 599 465 337 599 465 337 🔐 Проблема со входом 📤 ЭСФ / отправка документов 599 465 337 ❓ Другое 💳 Финансовый вопрос да есть . 440387299","Введите ИНН/ПИНФЛ компании: ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. Здравствуйте! У вас есть Any desk предоставьте данные эни деск","call_center","call_center","118","raw"
"call_center_116","116","2026-06-02 12:12:26","ru","Личное сообщение Telegram ❌ Ошибка в системе 312467424 O'zbekcha 📨 Murojat yaratish ❌ Tizim xatosi 312467424 ID : 69f9e98d92759069f1964869 69f9d57bb2e040a154f1e4d8 69f9cb8abfc2a6d60fd26d26 SHU FAKTURALARNI KORINTIRIB BERING RAXMAT","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 116 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг Фактурага тушди дакументлариз Сог болинг","call_center","call_center","116","raw"
"call_center_115","115","2026-06-02 11:55:56","ru","Личное сообщение Telegram /start Фактурага тулов килиб булмаяпти O'zbekcha 👨‍💻 Operator 303115605 Фактурага тулов килиб булмаяпти","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 115 Operator tez orada ulanadi. Ассалому алайкум Payme или банк оркали толов ксез болади","call_center","call_center","115","raw"
"call_center_112","112","2026-06-02 11:39:09","ru","Личное сообщение Telegram /start assalom aleykum yaxshimisiz O'zbekcha 📨 Murojat yaratish ❌ Tizim xatosi 200640464 faktura jo`natishda shunqa chiqazyapti","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 112 Operator tez orada ulanadi. Ассалому алайкум Нма йордам беролиман Соликга алокага чикиб коринг бу муамо бойича","call_center","call_center","112","raw"
"call_center_111","111","2026-06-02 11:26:43","ru","Личное сообщение Telegram Хайирли кун ТТН ки не выгружаются русский Руссский 👨‍💻 Оператор 305 134 937 305134937 ТТН ки не выгружаются отредактировала, но не выгружается Добрый день не получается подключится к платформе фактура.уз уже заработала программа. Спасибо","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Выберите язык! Tilni tanlang! Для более быстрого решения вопроса выберите нужный раздел ниже. Введите ИНН/ПИНФЛ компании: ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. Опишите проблему максимально подробно. Укажите: • что именно не работает • в каком разделе возникла ошибка • какие действия выполнялись до ошибки • текст ошибки (если есть) Спасибо за обращение! Ваш номер заявки 111 . Уникальный номер заявки доступный оператору FUZ-02062026/0111 Оператор подключится в ближайшее время. здравствуйте попробуй отредактировать один документ сохранить и отправить заново Вашу заявку я передал специалистом Ишо раз попробуйте","call_center","call_center","111","raw"
"call_center_110","110","2026-06-02 11:13:33","ru","Личное сообщение Telegram id 6a1e74471239588e76609aa3 inn 308718167 shu fakturayam korinmayapti korib berin 308718167 O'zbekcha 📨 Murojat yaratish 🔗 API / Integratsiya 308718167 id 6a1e74471239588e76609aa3 inn 308718167 shu fakturayam korinmayapti korib berin 🔗 API / Integratsiya","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 110 Operator tez orada ulanadi. Assalomu alaykum https://app.faktura.uz/ru/document/details/a63a148d60004c519708675a377711e5","call_center","call_center","110","raw"
"call_center_109","109","2026-06-02 10:58:07","ru","Личное сообщение Telegram 📤 Elektron hisob-faktura / hujjatlarni yuborish 308718167 O'zbekcha 📨 Murojat yaratish 🔗 API / Integratsiya 308718167 6a1e6d77e36b7143e029cf80 shuni korib berila id 6a1e6d77e36b7143e029cf80 inn 308718167 shu faktura korinmayapti korib berin rahmat boldi","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 109 Operator tez orada ulanadi. Ассалому алайкум Нма йордам беролиман Текшириб коринг Сог болинг","call_center","call_center","109","raw"
"call_center_108","108","2026-06-02 10:48:40","ru","Личное сообщение Telegram /start Здравствуйте, у меня не отправляются ЭСФ за 31.05.2026 Руссский 👨‍💻 Оператор 202042939 Здравствуйте, у меня не отправляются ЭСФ за 31.05.2026 Все проблема решена, активировала тариф, спасибо","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Для более быстрого решения вопроса выберите нужный раздел ниже. Введите ИНН/ПИНФЛ компании: Опишите проблему максимально подробно. Укажите: • что именно не работает • в каком разделе возникла ошибка • какие действия выполнялись до ошибки • текст ошибки (если есть) Спасибо за обращение! Ваш номер заявки 108 . Уникальный номер заявки доступный оператору FUZ-02062026/0108 Оператор подключится в ближайшее время.","call_center","call_center","108","raw"
"call_center_107","107","2026-06-02 10:41:16","ru","Личное сообщение Telegram 📤 Elektron hisob-faktura / hujjatlarni yuborish Assalomu aleykum O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 303970073 6a1e6aa8b87dae5cb4e8925b 6a1e6a6e0e35b7da3940985b 6a1e6a261239588e76606947 6a1e694c19517f5cca7bff07 Rahmat","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 107 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг Хамма дакументиз фактура узга тушди Сог болинг","call_center","call_center","107","raw"
"call_center_106","106","2026-06-02 09:49:47","ru","Личное сообщение Telegram шу номерга килишсин илтимос телефон килишмади фактура черновикда турибди юбора олмаяпман. неччи кундан бери ани дискдан куриб бера оласизларми Ассалом алейкум хозир хоп хали куришмадими кутиб утирувдим програмистлар. йук фактура эди фоизсиз кетмаяпганди через ани куриб програмичтларга юбормокчидиз хоз курий олдин шу икпу билан кетган эди бошида 5 % фактуралар кетди юборилди да","nma muammo bovoti jonatvotkanizda? 712000013 call center nomeri Ассалому алайкум Anydesk беролисизми Уланвоман Ассалому алайкум Нма муамо бовотуди сизда ТНН бойича муамо бовотудийа сизда Подписат кбомайаптудими Ассалому алайкум 10403003013000001 маши ИКПУ ни ишлатвотган екансз бу ИКПУни адна староний Шот фактурада ишлатиб бомиди Сизи шот фактурез адна старонийми , Одно старонний Шот фактурада пакат маши ИКПУ лани ишлатолиз","call_center","call_center","106","raw"
"call_center_105","105","2026-06-02 09:48:18","ru","Личное сообщение Telegram /start assalomu alakum sertifikat chiqmayapti. iltimos yordam bervorilar\ O'zbekcha 👨‍💻 Operator inn 311824907 311824907 sertifikat chiqmayapti assalomu alaykum aalbatta alo","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) ❌ Tavsif juda qisqa. Iltimos, muammoni batafsilroq tasvirlab bering. Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 105 Operator tez orada ulanadi. Ассалому алайкум Anydesk беролисизми Крвоман Сог болинг","call_center","call_center","105","raw"
"call_center_104","104","2026-06-01 15:22:18","ru","Личное сообщение Telegram /start Сертификат не найден Руссский 👨‍💻 Оператор 306510943 сертификат не найден ассалому алейкум хозир Faktura Support (fakturauzsupportbot) Anydesk Беролисизми 573 726 068 Билайн 573 726 068 кирасизми? 👨‍💻 Оператор катта рахмат","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Для более быстрого решения вопроса выберите нужный раздел ниже. Введите ИНН/ПИНФЛ компании: Опишите проблему максимально подробно. Укажите: • что именно не работает • в каком разделе возникла ошибка • какие действия выполнялись до ошибки • текст ошибки (если есть) ❌ Описание слишком короткое. Пожалуйста, опишите проблему подробнее. Спасибо за обращение! Ваш номер заявки 104 . Уникальный номер заявки доступный оператору FUZ-01062026/0104 Оператор подключится в ближайшее время. Ассалому алайкум Нма йордам беролиман Anydesk Беролисизми Кирвоман Сог болинг саломат болинг","call_center","call_center","104","raw"
"call_center_103","103","2026-06-01 14:28:10","ru","Личное сообщение Telegram /start Ассалому алайкум O'zbekcha https://app.faktura.uz/ru/document/details/1a79df7075d1434284031ab85b24f2e4 https://app.faktura.uz/ru/document/details/3d40c83568974f1693501bcdc2d71622 https://app.faktura.uz/ru/document/details/b4818bffdef342838a7bbf91d7dc79a5 https://app.faktura.uz/ru/document/details/0cefdf1110a94ee78dc7a4f69e18cf03 https://app.faktura.uz/ru/document/details/4fa64110cc6a41df9538b45bbf16629d https://app.faktura.uz/ru/document/details/0f0000be082e4a19be305f6855bac895 https://app.faktura.uz/ru/document/details/2e4bc1a163fb439fab804fd61dfcefe9 📨 Murojat yaratish https://app.faktura.uz/ru/document/details/2e4bc1a163fb439fab804fd61dfcefe9 ID документа ( Didox.uz ): c0dc63f65c2211f1bc47fa163ea3fd69 ID документа ( Rouming.uz ): 6a1ad76819517f5cca792f46 🔐 Tizimga kirishda muammo 304831545 ID документа ( Didox.uz ): c0dc63f65c2211f1bc47fa163ea3fd69 ID документа ( Rouming.uz ): 6a1ad76819517f5cca792f46 Хуп","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Murojat turini tanlang: Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 103 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг","call_center","call_center","103","raw"
"call_center_99","99","2026-06-01 12:03:12","ru","Личное сообщение Telegram 📤 Elektron hisob-faktura / hujjatlarni yuborish assalomu aleykum O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 303970073 6a1d2a0b25652ac6fba210d8 6a1d285a25652ac6fba20b8e 6a1d285a19517f5cca7a6221 6a1d285ac152339cfb5816cd 6a1d2a0b25652ac6fba210d8","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 99 Operator tez orada ulanadi. Ассалому алайкум Текшириб коринг","call_center","call_center","99","raw"
